"data_type";"title";"description";"street";"postal";"district";"long";"lat"
"papiermand";"1950";;"groeningerplein 1";"2060";;"4.4381588090000719";"51.220032693000064"
"papiermand";"1854";;"van montfortstraat 67-69";"2060";;"4.437843828000041";"51.219950682000047"
"papiermand";"0382";;"reuzenstraat 33";"2140";;"4.4413052280000329";"51.215972197000042"
"papiermand";"0305";;"delareystraat 7";"2140";;"4.4407984320000651";"51.215844104000041"
"papiermand";;;"mertensstraat 21";"2140";;"4.4405066640000541";"51.216533471000048"
"papiermand";"0638";;"ferdinand berckmansstraat 2";"2140";;"4.4370246430000293";"51.217239220000067"
"papiermand";"0736";;"ferdinand berckmansstraat 5";"2140";;"4.4378228460000742";"51.217105171000071"
"papiermand";"1269";;"ommeganckstraat 33";"2018";;"4.4245370560000765";"51.217558461000067"
"papiermand";"9333";;"provinciestraat 81";"2018";;"4.4257531250000284";"51.215392333000068"
"papiermand";"0153";;"griffier schobbenslaan 45";"2140";;"4.4557212920000211";"51.214797200000078"
"papiermand";"0742";;"lakborslei 339";"2100";;"4.4548505290000548";"51.228150045000064"
"papiermand";;;"cogelsplein 13";"2100";;"4.4547958680000761";"51.219847301000073"
"papiermand";;;"cogelsplein 24";"2100";;"4.4549750210000525";"51.219815466000057"
"papiermand";;;"cogelsplein 38";"2100";;"4.4556341680000742";"51.22000044300006"
"papiermand";"0806";;"turnhoutsebaan 50";"2100";;"4.4582748050000305";"51.220329254000035"
"papiermand";"0805";;"turnhoutsebaan 79";"2100";;"4.4593507140000384";"51.220520703000034"
"papiermand";"9093";;"hooftvunderlei null";"2100";;"4.4608131890000209";"51.218495350000069"
"papiermand";"9091";;"hooftvunderlei null";"2100";;"4.4607633780000242";"51.21882985700006"
"papiermand";"9257";;"sterckshoflei null";"2100";;"4.4633688980000557";"51.214966195000045"
"papiermand";"9073";;"sterckshoflei null";"2100";;"4.4632515300000364";"51.214861880000058"
"papiermand";"9014";;"frank craeybeckxlaan 31";"2100";;"4.4594650650000744";"51.222191334000058"
"papiermand";"9124";;"frank craeybeckxlaan 33";"2100";;"4.4589178160000529";"51.222450130000027"
"papiermand";"0730";;"hallershofstraat 9";"2100";;"4.4563137620000361";"51.221643698000037"
"papiermand";"0464";;"bosuil null";"2100";;"4.4614393750000545";"51.228622187000042"
"papiermand";"0548";;"bosuil null";"2100";;"4.4613626690000387";"51.229395787000044"
"papiermand";;;"bosuil  ";"2100";;"4.4629463920000489";"51.229778116000034"
"papiermand";;;"bosuil  ";"2100";;"4.4629933710000387";"51.229293030000065"
"papiermand";"0547";;"bosuil  ";"2100";;"4.4641719280000416";"51.229079667000065"
"papiermand";"9286";;"gallifortlei  ";"2100";;"4.4678060660000369";"51.229636184000071"
"papiermand";;;"gallifortlei 278";"2100";;"4.4678202020000413";"51.22916697900007"
"papiermand";"9288";;"gallifortlei null";"2100";;"4.4675142650000339";"51.230130990000077"
"papiermand";;;"gallifortlei  ";"2100";;"4.4675558930000534";"51.230709527000045"
"papiermand";;;"jan welterslaan  ";"2100";;"4.4689452060000576";"51.231038046000037"
"papiermand";;;"jan welterslaan  ";"2100";;"4.4699083780000706";"51.229307852000034"
"papiermand";"9064";;"ter heydelaan 274";"2100";;"4.4695126950000486";"51.228468087000067"
"papiermand";"9015";;"ter heydelaan 274";"2100";;"4.4695604410000556";"51.228371349000042"
"papiermand";;;"ter heydelaan 197";"2100";;"4.4646552250000582";"51.227181887000029"
"papiermand";"9061";;"ter heydelaan 197";"2100";;"4.4647459570000478";"51.227107317000048"
"papiermand";"9174";;"ter heydelaan 92";"2100";;"4.4602002760000232";"51.226323164000064"
"papiermand";"0665";;"clara snellingsstraat 109";"2100";;"4.4650341820000676";"51.226110034000044"
"papiermand";"0635";;"eikblokstraat tov 92";"2100";;"4.4628533120000498";"51.223769007000044"
"papiermand";"0503";;"jan brochovenstraat 28";"2100";;"4.4610426500000244";"51.222155221000037"
"papiermand";;;"molenveld null";"2100";;"4.4640558900000542";"51.220589867000058"
"papiermand";;;"molenveld null";"2100";;"4.4640943360000733";"51.220873573000063"
"papiermand";;;"molenveld 4";"2100";;"4.4648592060000283";"51.220891965000078"
"papiermand";;;"molenveld 1";"2100";;"4.4646820750000416";"51.22068446000003"
"papiermand";;;"molenveld 5";"2100";;"4.4648512600000458";"51.220720032000031"
"papiermand";;;"molenveld null";"2100";;"4.4651386510000748";"51.220539838000036"
"papiermand";;;"molenveld null";"2100";;"4.4654472140000507";"51.220839167000065"
"papiermand";"0609";;"gallifortlei 5";"2100";;"4.4609673150000617";"51.220462368000028"
"papiermand";"0648";;"gallifortlei 2";"2100";;"4.4615813650000291";"51.220796340000049"
"papiermand";"0531";;"gallifortlei 2";"2100";;"4.4621107470000538";"51.221278334000033"
"papiermand";"0524";;"lundenstraat 92";"2100";;"4.4635339630000317";"51.222711187000073"
"papiermand";"0454";;"gallifortlei 208";"2100";;"4.4660714170000233";"51.225360998000042"
"papiermand";"9066";;"ter heydelaan 260";"2100";;"4.4688866730000427";"51.227921754000079"
"papiermand";"0529";;"alfons schneiderlaan 192";"2100";;"4.4724656550000645";"51.226428617000067"
"papiermand";"0544";;"baron leroystraat 152";"2100";;"4.4725474720000307";"51.225764384000058"
"papiermand";"0568";;"boshovestraat 141";"2100";;"4.4705683270000236";"51.22303531700004"
"papiermand";"0622";;"louis van craenstraat 32";"2100";;"4.4708617310000704";"51.224892468000064"
"papiermand";"9150";;"alfons schneiderlaan 151";"2100";;"4.4747508890000631";"51.224008554000079"
"papiermand";"9019";;"alfons schneiderlaan 116";"2100";;"4.4751056900000208";"51.223993086000064"
"papiermand";"0696";;"frans versmissenlaan 21";"2100";;"4.4774064140000291";"51.227019455000061"
"papiermand";"1437";;"ruggeveldlaan 701";"2100";;"4.4787949660000663";"51.227669805000062"
"papiermand";"0616";;"lode sellaan 37";"2100";;"4.4769170500000541";"51.226921999000069"
"papiermand";"0343";;"wim saerensplein 7";"2100";;"4.4777420480000387";"51.228611165000075"
"papiermand";"0355";;"wim saerensplein 12";"2100";;"4.478105595000045";"51.228623562000053"
"papiermand";;;"ruggeveldlaan 748";"2100";;"4.4792935710000279";"51.229287136000039"
"papiermand";"9300";;"ruggeveldlaan 814";"2100";;"4.4791324820000682";"51.23156780000005"
"papiermand";;;"bremweide 20";"2100";;"4.4806532970000603";"51.231942032000063"
"papiermand";;;"ter heydelaan 448";"2100";;"4.4781797410000763";"51.232248711000068"
"papiermand";;;"bremweide 414";"2100";;"4.4770263910000381";"51.231772197000055"
"papiermand";;;"bremweide 362";"2100";;"4.4742512910000301";"51.230558177000034"
"papiermand";"9068";;"ter heydelaan 358";"2100";;"4.4739615170000206";"51.230345692000071"
"papiermand";"0456";;"prof. van den wildenberglaan  ";"2100";;"4.4841515820000382";"51.22395597700006"
"papiermand";"0267";;"zwarte-arendlaan  ";"2100";;"4.4843284660000222";"51.223637245000077"
"papiermand";"0450";;"zwarte-arendlaan  ";"2100";;"4.4847006660000375";"51.223160366000059"
"papiermand";"0474";;"zwarte-arendlaan  ";"2100";;"4.4855247140000643";"51.22191298000007"
"papiermand";"0507";;"zwarte-arendlaan  ";"2100";;"4.4850521690000278";"51.222527952000064"
"papiermand";;;"august van de wielelei 255";"2100";;"4.4858219350000468";"51.220671528000082"
"papiermand";"0867";;"venneborglaan 303";"2100";;"4.47051865800006";"51.21986159100004"
"papiermand";"9062";;"turnhoutsebaan 293";"2100";;"4.4698789110000234";"51.21992087700005"
"papiermand";"0680";;"ter rivierenlaan 8";"2100";;"4.4691572450000763";"51.220601437000028"
"papiermand";"9032";;"turnhoutsebaan 228";"2100";;"4.4660868970000251";"51.219902196000078"
"papiermand";;;"turnhoutsebaan 108";"2100";;"4.4613160930000504";"51.220054720000064"
"papiermand";;;"turnhoutsebaan 106";"2100";;"4.4611748430000375";"51.220107135000035"
"papiermand";"9024";;"turnhoutsebaan 106";"2100";;"4.4610384700000623";"51.220072377000065"
"papiermand";"9049";;"turnhoutsebaan 248";"2100";;"4.4737097510000581";"51.21901865600006"
"papiermand";"9111";;"ruggeveldlaan 475";"2100";;"4.481184441000039";"51.218352295000045"
"papiermand";"9301";;"ruggeveldlaan 489";"2100";;"4.4814074980000669";"51.218737261000058"
"papiermand";;;"august van de wielelei null";"2100";;"4.481573557000047";"51.219551856000066"
"papiermand";;;"august van de wielelei 292";"2100";;"4.4863995330000535";"51.220498173000067"
"papiermand";;;"august van de wielelei null";"2100";;"4.4967955650000704";"51.222877628000049"
"papiermand";"0751";;"de berlaimontstraat 11-15";"2100";;"4.4551489850000507";"51.227764717000071"
"papiermand";;;"jef van hoofstraat  ";"2030";;"4.4177287720000322";"51.26731367900004"
"papiermand";;;"ekersesteenweg null";"2030";;"4.4187123250000582";"51.268415403000063"
"papiermand";;;"ekersesteenweg null";"2030";;"4.4180718980000506";"51.268641598000045"
"papiermand";;;"ekersesteenweg null";"2030";;"4.4179742110000575";"51.272950826000056"
"papiermand";;;"de beukelaerlaan  ";"2180";;"4.419074351000063";"51.27696701800005"
"papiermand";;;"markt 7";"2180";;"4.418771548000052";"51.277449915000034"
"papiermand";;;"markt 20";"2180";;"4.4176110090000407";"51.277172165000081"
"papiermand";"0076";;"kristus-koningplein 2";"2180";;"4.4186926910000466";"51.278144359000066"
"papiermand";"0029";;"kristus-koningplein 2A";"2180";;"4.4190528910000353";"51.278125175000071"
"papiermand";"0081";;"kristus-koningplein 11";"2180";;"4.4195118580000212";"51.278284317000043"
"papiermand";"0134";;"kristus-koningplein 7";"2180";;"4.4191934450000758";"51.27836768700007"
"papiermand";"0109";;"kristus-koningplein 9";"2180";;"4.4188029660000439";"51.278429687000028"
"papiermand";"0072";;"markt 1";"2180";;"4.4179768590000208";"51.277136344000041"
"papiermand";"0127";;"groot hagelkruis 4";"2180";;"4.4172038430000384";"51.278146882000044"
"papiermand";"0207";;"tweekronenstraat 106";"2030";;"4.409896697000022";"51.282180288000063"
"papiermand";"0210";;"tweekronenstraat 90";"2030";;"4.4100405060000298";"51.283074794000072"
"papiermand";"0211";;"schoonbroek 62";"2180";;"4.4115842070000326";"51.282000897000046"
"papiermand";;;"schoonbroek 62";"2030";;"4.4114553030000252";"51.282029482000041"
"papiermand";;;"schoonbroek 162";"2180";;"4.4100766270000236";"51.279146757000035"
"papiermand";;;"sprangweelstraat null";"2030";;"4.4069977840000547";"51.274791093000033"
"papiermand";"1404";;"pater strackestraat 5";"2030";;"4.4136827610000751";"51.270454412000049"
"papiermand";"0961";;"krijgsbaan null";"2660";;"4.3624707190000436";"51.169169125000053"
"papiermand";"1198";;"krijgsbaan null";"2660";;"4.3634917860000542";"51.168824011000027"
"papiermand";"1526";;"ernest van dijckkaai null";"2000";;"4.3951434700000505";"51.21896582800008"
"papiermand";"0345";;"maccabilaan 11";"2660";;"4.3381004930000699";"51.178921519000028"
"papiermand";"9379";;"lindendreef null";"2020";;"4.4191479280000294";"51.180892086000028"
"papiermand";"9567";;"lindendreef null";"2020";;"4.4194170160000681";"51.180891968000026"
"papiermand";"1058";;"kruisboogstraat 1";"2030";;"4.4095337890000224";"51.276289433000045"
"papiermand";"0973";;"kruisboogstraat 49";"2030";;"4.4099490500000229";"51.276459512000031"
"papiermand";"0932";;"kruisboogstraat 20";"2030";;"4.4101922280000281";"51.277027803000067"
"papiermand";"0977";;"thomas greshamstraat 15";"2030";;"4.4070468950000645";"51.272348728000054"
"papiermand";;;"thomas greshamstraat 41";"2030";;"4.4079674080000473";"51.271470880000038"
"papiermand";;;"herman vosstraat null";"2030";;"4.4119932380000364";"51.271050889000037"
"papiermand";;;"groot hagelkruis 162";"2030";;"4.4120150850000641";"51.275301477000028"
"papiermand";;;"bilderdijkstraat 3";"2180";;"4.4148639550000439";"51.284192196000049"
"papiermand";"0110";;"kloosterstraat 69";"2180";;"4.4179290620000415";"51.281603530000041"
"papiermand";"0070";;"driehoekstraat 31";"2180";;"4.4199451210000689";"51.280468291000034"
"papiermand";"0126";;"driehoekstraat 73";"2180";;"4.4207487690000562";"51.281861119000041"
"papiermand";"0105";;"driehoekstraat 115";"2180";;"4.4215466560000323";"51.28321390900004"
"papiermand";"1261";;"renaat veremansstraat 4";"2030";;"4.4176733200000626";"51.26958323000008"
"papiermand";"1262";;"pater strackestraat  ";"2030";;"4.4145461790000695";"51.270237222000048"
"papiermand";"1322";;"pater strackestraat  ";"2030";;"4.4138495240000566";"51.269857178000052"
"papiermand";"1391";;"pater strackestraat  ";"2030";;"4.4140984360000743";"51.270358461000058"
"papiermand";"1357";;"pater strackestraat  ";"2030";;"4.4161973870000679";"51.269890543000031"
"papiermand";"0208";;"moerenhoutlaan 47";"2180";;"4.4280710610000256";"51.281924245000027"
"papiermand";"0187";;"moerenhoutlaan 46";"2180";;"4.4277107160000355";"51.281696066000052"
"papiermand";"0278";;"moerenhoutlaan 31";"2180";;"4.4291356860000519";"51.281077026000048"
"papiermand";"0184";;"moerenhoutlaan 25";"2180";;"4.4296209530000397";"51.280995915000062"
"papiermand";"0683";;"veltwijcklaan 125";"2180";;"4.4298659290000728";"51.279875687000072"
"papiermand";;;"veltwijcklaan 84";"2180";;"4.4239373790000514";"51.278342384000041"
"papiermand";;;"steenstraat  ";"2180";;"4.4174559510000222";"51.273553364000065"
"papiermand";;;"de beukelaerlaan  ";"2180";;"4.418169085000045";"51.273881247000077"
"papiermand";;;"veltwijcklaan 214";"2180";;"4.4332843100000332";"51.28122817600007"
"papiermand";;;"jos craeybeckxlaan 4";"2180";;"4.4323021860000722";"51.281223963000059"
"papiermand";"0097";;"bund 1/8";"2180";;"4.4262867580000602";"51.286164092000035"
"papiermand";"0335";;"alfons wensstraat 11";"2180";;"4.4173452210000619";"51.284988724000073"
"papiermand";;;"hof de bist  ";"2180";;"4.4421985500000574";"51.282060809000029"
"papiermand";;;"hof de bist  ";"2180";;"4.4418189950000624";"51.281837503000077"
"papiermand";;;"hof de bist  ";"2180";;"4.4425436580000337";"51.282072482000046"
"papiermand";;;"margrietlaan 16";"2180";;"4.4431865490000746";"51.280994785000075"
"papiermand";;;"kruidenlaan 33";"2180";;"4.4466713860000482";"51.281016279000028"
"papiermand";"0086";;"weegbreelaan 58";"2180";;"4.4399210660000676";"51.279390396000053"
"papiermand";"1288";;"schoutlaan 22";"2180";;"4.4500172150000594";"51.278551445000062"
"papiermand";"0185";;"hendrik kanorastraat  ";"2180";;"4.4338776780000444";"51.288163126000029"
"papiermand";"0180";;"willy staeslei 1";"2180";;"4.4384172230000445";"51.289349708000032"
"papiermand";;;"jos craeybeckxlaan 34";"2180";;"4.4277764020000632";"51.282738445000064"
"papiermand";;;"veltwijcklaan 221";"2180";;"4.437591654000073";"51.281499852000081"
"papiermand";;;"veltwijcklaan 221";"2180";;"4.4377755140000659";"51.281639464000079"
"papiermand";;;"veltwijcklaan 125";"2180";;"4.4298255780000204";"51.28004097400003"
"papiermand";;;"veltwijcklaan 84";"2180";;"4.4239831130000766";"51.278191756000069"
"papiermand";;;"jaak van haesendonckstraat 1";"2180";;"4.4234970640000597";"51.284539531000064"
"papiermand";;;"jaak van haesendonckstraat 1";"2180";;"4.4235904970000206";"51.28463200200008"
"papiermand";"0186";;"van de weyngaertplein  ";"2180";;"4.437963251000042";"51.293731295000043"
"papiermand";"0234";;"kapelsesteenweg 603";"2180";;"4.442436333000046";"51.294434854000031"
"papiermand";"0172";;"kapelsesteenweg 561";"2180";;"4.4437229390000539";"51.292588615000057"
"papiermand";"0173";;"kapelsesteenweg 505";"2180";;"4.4465836450000324";"51.288624789000039"
"papiermand";"0183";;"kapelsesteenweg 303";"2180";;"4.4535208290000696";"51.278672250000056"
"papiermand";;;"kapelsesteenweg 113";"2180";;"4.4578542480000465";"51.272509645000071"
"papiermand";;;"laar 226";"2180";;"4.4582239540000614";"51.271567622000077"
"papiermand";;;"burgemeester e. waghemansbrug  ";"2180";;"4.4481390790000432";"51.269203767000079"
"papiermand";;;"burgemeester e. waghemansbrug null";"2180";;"4.448303084000031";"51.269198442000061"
"papiermand";;;"de oude landen 56";"2180";;"4.4409387070000435";"51.27560580100004"
"papiermand";"9374";;"groenendaallaan 389";"2030";;"4.4226826790000473";"51.244957688000056"
"papiermand";"9365";;"noorderlaan null";"2030";;"4.419996488000038";"51.245158676000074"
"papiermand";"9498";;"noorderlaan null";"2030";;"4.4204705770000601";"51.245562759000052"
"papiermand";"9414";;"noorderlaan  ";"2030";;"4.4198506190000444";"51.246384145000036"
"papiermand";"9478";;"noorderlaan 63";"2030";;"4.4204587640000454";"51.24851168400005"
"papiermand";"9501";;"noorderlaan 63";"2030";;"4.4198297800000432";"51.248550012000067"
"papiermand";"9316";;"santiagostraat 15";"2030";;"4.4210428850000199";"51.249003701000049"
"papiermand";"0612";;"noorderlaan 2";"2030";;"4.420898151000074";"51.248356906000026"
"papiermand";"9609";;"noorderlaan 104a";"2030";;"4.4198311830000421";"51.249798549000047"
"papiermand";"1094";;"noorderlaan 104";"2030";;"4.4212902980000308";"51.249959602000047"
"papiermand";"1112";;"noorderlaan 104E";"2030";;"4.4211955730000341";"51.249962027000038"
"papiermand";"1021";;"noorderlaan 104A";"2030";;"4.4214115610000704";"51.249957174000031"
"papiermand";"0501";;"ruggeveldlaan skatepark";"2100";;"4.4824276840000721";"51.216296574000069"
"papiermand";;;"ruggeveldlaan 748-750";"2100";;"4.479136732000029";"51.229397257000073"
"papiermand";;;"turnhoutsebaan 327-329";"2100";;"4.4725061890000575";"51.219219894000048"
"papiermand";"9008";;"turnhoutsebaan 295-297";"2100";;"4.4698206610000284";"51.219798712000056"
"papiermand";"0824";;"turnhoutsebaan 269";"2100";;"4.4690969860000678";"51.219839370000045"
"papiermand";;;"molenveld 2-3";"2100";;"4.4646761320000223";"51.220868323000047"
"papiermand";"0383";;"groenendaallaan null";"2030";;"4.4220121430000745";"51.247345034000034"
"papiermand";"0340";;"groenendaallaan null";"2030";;"4.4214125330000229";"51.247096935000059"
"papiermand";"0312";;"groenendaallaan  ";"2030";;"4.4216475800000694";"51.247396902000048"
"papiermand";"0309";;"noorderlaan 2";"2030";;"4.4214953510000328";"51.248169741000027"
"papiermand";"0288";;"groenendaallaan null";"2030";;"4.4226424090000478";"51.247364947000051"
"papiermand";"0349";;"groenendaallaan null";"2030";;"4.4223413950000463";"51.247529330000077"
"papiermand";"0371";;"groenendaallaan null";"2030";;"4.422325307000051";"51.247391853000067"
"papiermand";"0281";;"santiagostraat  ";"2030";;"4.4216229760000374";"51.248617606000039"
"papiermand";"0289";;"santiagostraat  ";"2030";;"4.4222133420000205";"51.24873238400005"
"papiermand";"0930";;"columbiastraat 8";"2030";;"4.4229071280000198";"51.247883700000045"
"papiermand";"0995";;"columbiastraat 181";"2030";;"4.4231434220000665";"51.24962411100006"
"papiermand";"0963";;"columbiastraat 199";"2030";;"4.4231543740000347";"51.250387500000045"
"papiermand";"9335";;"canadalaan 154";"2030";;"4.4216965660000369";"51.250221704000069"
"papiermand";"1098";;"canadalaan 152";"2030";;"4.4216749940000568";"51.249911600000075"
"papiermand";"0573";;"venezuelastraat 2";"2030";;"4.4212230480000585";"51.253641704000074"
"papiermand";;;"canadalaan  ";"2030";;"4.4209957330000407";"51.253701264000028"
"papiermand";;;"unolaan 1";"2100";;"4.4595720780000647";"51.21871476900003"
"papiermand";"0733";;"lakborslei 200-202";"2100";;"4.4548880560000725";"51.228565335000042"
"papiermand";"9321";;"columbiastraat 6";"2030";;"4.4231556780000574";"51.253539746000058"
"papiermand";"9361";;"columbiastraat 3";"2030";;"4.4229784430000336";"51.254274675000033"
"papiermand";"0572";;"venezuelastraat 3";"2030";;"4.4221294060000673";"51.254170429000055"
"papiermand";"0256";;"venezuelastraat 3";"2030";;"4.4221406340000726";"51.254046763000076"
"papiermand";"1285";;"canadalaan 240";"2030";;"4.4217955020000659";"51.255440519000047"
"papiermand";"0800";;"solftplaats 2";"2040";;"4.3145152030000418";"51.343317910000053"
"papiermand";"0128";;"wollegrasstraat 7";"2040";;"4.3190978540000629";"51.343667072000073"
"papiermand";"9258";;"monnikenhofstraat 112";"2040";;"4.3229189950000659";"51.346282056000064"
"papiermand";"9005";;"monnikenhofstraat null";"2040";;"4.3226873490000344";"51.346303378000073"
"papiermand";"2088";;"triangel 1";"2040";;"4.3301718280000614";"51.346241759000065"
"papiermand";"0199";;"dominicanenstraat null";"2040";;"4.3236936610000498";"51.345907063000027"
"papiermand";;;"van couwervenstraat 46";"2040";;"4.3263218360000337";"51.342997879000052"
"papiermand";"0837";;"tongerlostraat 2";"2040";;"4.330338060000031";"51.347309560000042"
"papiermand";"0179";;"heiblokken null";"2040";;"4.3384830470000679";"51.347894456000063"
"papiermand";"9238";;"monnikenhofstraat null";"2040";;"4.3402293030000578";"51.348824689000026"
"papiermand";"9302";;"krommeweg 1";"2040";;"4.3378858070000206";"51.349532789000079"
"papiermand";"9296";;"krommeweg null";"2040";;"4.336318034000044";"51.354276612000035"
"papiermand";"0217";;"monnikenhofstraat 197";"2040";;"4.3315474580000455";"51.348263111000051"
"papiermand";"9106";;"monnikenhofstraat 234";"2040";;"4.3315634700000487";"51.348083978000034"
"papiermand";"0868";;"monnikenhofstraat 181";"2040";;"4.3299193930000683";"51.347716240000068"
"papiermand";"9283";;"antwerpsebaan 276";"2040";;"4.3231438900000398";"51.352664348000076"
"papiermand";"0214";;"burgemeester verhulstplein null";"2040";;"4.3246322740000664";"51.353050144000065"
"papiermand";"9261";;"steenovenstraat 13";"2040";;"4.3262658800000509";"51.352441936000048"
"papiermand";"0846";;"steenovenstraat 30A";"2040";;"4.3277962920000732";"51.352547095000034"
"papiermand";"0227";;"ruytermansweg 62";"2040";;"4.3295403310000324";"51.356164686000056"
"papiermand";"9261";;"ruytermansweg 81";"2040";;"4.329331393000075";"51.356219310000029"
"papiermand";;;"putsebaan 204";"2040";;"4.3322735210000474";"51.35804894100005"
"papiermand";"0209";;"bremstraat 1";"2040";;"4.3256495070000369";"51.357923135000078"
"papiermand";"9323";;"groenendaallaan 379";"2030";;"4.4233077050000702";"51.244670371000041"
"papiermand";"0745";;"cogelsplein 7";"2100";;"4.4545533470000578";"51.21981588500006"
"papiermand";"0871";;"putsebaan 112";"2040";;"4.3240843990000712";"51.358169893000081"
"papiermand";"0811";;"antwerpsebaan 337";"2040";;"4.3225540900000397";"51.357774566000046"
"papiermand";"9278";;"putsebaan 73";"2040";;"4.3220942340000761";"51.35804786500006"
"papiermand";"0792";;"putsebaan 16";"2040";;"4.3157043450000288";"51.359170065000058"
"papiermand";"9228";;"putsebaan 10";"2040";;"4.3156358810000484";"51.35926039900005"
"papiermand";"9065";;"de keyserhoeve 18";"2040";;"4.3085285010000689";"51.359806410000033"
"papiermand";;;"zoutestraat 162";"2040";;"4.3064672870000322";"51.355910123000058"
"papiermand";;;"zandvlietse dorpstraat 15";"2040";;"4.3032127760000662";"51.355601629000034"
"papiermand";"0082";;"zoutestraat  ";"2040";;"4.3059620720000567";"51.347346472000027"
"papiermand";"0166";;"zoutestraat 30";"2040";;"4.3053673860000572";"51.343381932000057"
